date,All City,Chicago,Cincinnati,Columbus,Dallas,Houston,Las Vegas,Mesa,New York City,Philadelphia,Raleigh,Wichita,Arlington,Charlotte,Boston,Corpus Christi,El Paso,Kansas City,Memphis,Milwaukee,Phoenix,Portland,San Antonio,San Francisco,Seattle,Virginia Beach,Fort Worth,Oklahoma City,Omaha,Pittsburgh,New Orleans,Tucson,Albuquerque
10-12-2019,133.9734843,117.5597677,135.5451265,142.1334874,136.3656337,124.5578896,134.4357668,134.4878194,135.3407585,133.3281218,149.8700667,154.9963631,115.7299577,138.2103937,147.0810081,176.5203688,123.0556781,156.7910049,147.9263176,168.9997895,122.3150752,121.6133215,171.1311453,140.7754656,136.4567441,129.4328413,124.3151603,138.1764332,140.0358113,183.1202189,147.2996552,153.6780951,175.2762329
17-12-2019,133.871092,120.0697812,134.5048523,140.4504211,136.6069284,128.1868843,139.1912258,133.3924504,133.709453,134.06356,145.9494166,153.2225797,115.7050892,139.3337994,149.6379266,185.7136529,122.2718374,156.1267298,145.229039,168.0483639,122.1833116,124.3280846,171.0833556,145.9904009,138.8151003,129.090495,123.7290642,144.4571997,140.3405113,183.2123766,144.7161064,154.6648203,174.1594468
24-12-2019,134.2303301,118.433131,134.429116,141.3110541,136.7822436,128.6037519,141.8162884,133.5796412,133.7779363,134.61947,143.416524,157.8427376,114.5045196,140.2292438,151.9767237,187.6952309,122.0305039,156.9149909,145.6630445,168.6506744,123.4938563,124.3439601,170.856663,147.2700613,140.3594664,131.1388472,125.6139041,143.6018908,142.8469713,187.1615367,150.1509931,154.8191737,176.1041743
02-01-2020,136.2463077,117.4429491,133.2785952,143.0525359,142.9982388,131.6936429,143.0154217,135.5678455,136.8154409,137.1409756,144.3623863,160.4754413,116.10198,140.9876546,153.870928,188.4929832,125.2269101,157.6347229,146.9249851,170.2655286,125.4830426,127.3895165,174.7475152,150.1394489,140.2411763,133.7549782,125.6641892,145.1819333,145.7724654,191.8668865,147.7640869,158.7918579,161.6708241
08-01-2020,139.6094192,114.4684114,136.311995,148.1023064,146.50938,131.4511123,144.5574719,139.6359095,142.8763261,138.9680131,150.9642,162.6241674,117.405166,142.2673837,156.0207502,181.0474191,129.6997184,160.8082626,153.3398893,175.1511399,127.3034546,126.386735,180.5348143,150.281787,141.1979781,136.9385354,129.3842952,145.2216609,150.7136392,187.9164056,150.066243,159.2545267,162.4549318
15-01-2020,141.5858193,115.2454385,139.7289658,151.4275508,147.8719228,134.1534214,141.5660516,144.4373729,145.8064493,140.9949329,155.6738057,161.8125349,119.0654513,144.131104,158.9173762,177.2476425,134.5945441,162.1435375,157.2445219,178.0636805,127.856862,127.9929968,185.7817214,150.1300646,140.3776438,139.8266001,132.1168804,147.5900194,152.2245401,193.5792442,145.6040149,160.8472152,166.8202306
22-01-2020,142.7924942,115.3017288,144.6408687,153.1045506,145.1976407,135.241042,146.5073243,146.0351753,147.1975102,142.079309,158.8690395,154.0226494,120.849992,146.1435444,162.38252,182.7683654,137.7967573,161.0116268,157.6423351,181.8689405,129.5818218,130.2049436,188.4424919,148.9586672,142.7383826,140.1383754,133.4900469,149.2501278,156.1837495,200.4002533,149.5512833,160.4436552,183.337381
29-01-2020,142.8901891,114.9569199,147.0121044,153.8284724,145.0304974,137.870638,150.1185677,145.5556041,146.8170061,142.5153295,159.3119259,155.2091906,122.6349801,147.5131658,162.846347,184.6966467,138.2463408,160.936492,160.1669848,181.2030757,128.8558097,132.7177447,188.0720351,148.2835507,142.4207159,138.2770484,133.7388927,149.5594017,156.9694847,206.0951265,150.3978613,163.389037,179.1220266
05-02-2020,143.9804092,117.2928158,151.9890827,153.2560713,147.6297423,138.9856082,158.885988,146.9313788,147.8484555,141.6380846,161.3425333,155.7562341,124.9398385,145.8956787,162.8199782,189.9645058,135.0094329,156.8960768,159.5149219,182.577507,127.8543108,135.7697168,190.3747192,148.6851676,144.8862307,136.5455923,135.5064242,153.6817792,155.7225181,189.3963321,152.2903205,163.0508935,172.725877
12-02-2020,144.7330602,119.0803763,151.3049776,154.2094009,149.2809875,139.6501874,158.6940013,147.2986634,148.5940302,142.3864321,163.4369092,167.9802449,125.6580848,143.4918113,162.2660954,190.3667543,135.0497225,155.090936,163.0758798,178.7655736,128.4788163,138.7004111,192.5977584,147.2519057,146.6757482,137.2219521,137.8478998,156.2728986,156.437989,179.5176637,151.211225,163.9460835,171.4802718
19-02-2020,146.0554852,123.593625,152.1199812,154.7484531,150.4745946,140.735588,158.4998782,148.9184841,150.0563043,141.6680672,165.3997999,169.8498283,126.7590967,143.1375942,162.7029988,195.113421,136.5312784,154.8587686,168.3870113,175.8110716,128.6563867,138.8555169,195.4484626,145.3997933,146.2955183,142.1697455,140.2318448,156.8421133,151.8750624,178.6822941,155.5157537,168.2627803,176.7877231
26-02-2020,147.2937167,123.6824874,146.5432189,154.5128635,149.4736952,142.0059432,156.6219421,150.2945565,151.7081372,145.6261777,164.0220606,164.5298666,124.1888291,141.5162769,161.6631076,197.1322817,142.301711,157.0001936,173.4759482,172.2984544,133.3619297,137.6309921,193.3314375,145.1908626,147.1057792,145.000738,139.2620245,157.110174,152.1228234,195.3849193,157.3257847,167.4050585,182.7044147
04-03-2020,137.9607571,116.5925351,131.0244189,140.9004276,140.3424676,128.7494241,135.3336901,139.8769572,141.7381537,138.0032168,157.4476561,149.484361,114.3321653,129.7501706,146.1560977,184.1071779,129.5654292,145.2206229,160.2251025,154.6089333,123.2345726,121.8381952,172.2885564,133.8797835,134.7536708,138.165704,129.2678599,139.5740664,134.1832062,173.1210579,143.556725,153.9329569,142.7188717
11-03-2020,110.9062226,98.00067677,106.2574781,115.2919942,122.9733091,99.51599923,103.0458789,123.4529812,102.6638217,112.6040965,129.1115332,131.7648334,96.61885075,96.66874177,120.6387782,149.8218851,105.0569111,117.5486798,125.8042729,124.295272,101.1253647,102.3267059,123.7425853,107.9328143,118.9062906,113.9604699,109.3369648,114.102576,111.666962,131.6224375,106.6363087,130.7639223,101.5372108
18-03-2020,97.30019212,85.17157537,97.25333598,104.6228845,114.4645152,84.18371171,92.11462837,112.4189376,81.83233146,97.60493108,110.9908977,125.8422902,91.10413556,82.87620723,110.0980153,135.4539334,92.87803062,102.1148337,103.5569098,104.2037812,88.46051472,92.13873996,106.8789729,98.20217421,106.6985466,100.9110418,102.5835158,100.5312774,99.72748828,110.8520037,87.83038717,121.9032428,79.95952623
25-03-2020,94.22342269,78.24261295,102.4157109,104.6197896,115.2776581,81.42859996,95.25996576,113.7097936,74.69443623,92.44747959,102.8440785,127.6089,89.19144771,86.15534263,110.8750506,127.2803399,94.7822203,103.2818341,102.8043227,101.5723229,83.02892117,93.89254706,106.5561754,98.32478032,108.5225055,98.39602117,102.3878762,98.14738013,101.4220162,114.5296956,89.65437183,125.4620508,105.3034225
01-04-2020,114.2671172,81.84006682,123.2916398,123.2519548,126.0092447,99.62688967,117.8625622,123.9315879,104.3037783,113.7204749,126.5831789,142.2371087,98.92545055,111.1687775,127.7348079,151.9966021,114.1827452,119.5931616,122.618383,120.2558653,100.225085,105.8640507,143.6566077,117.564186,121.3944081,115.569539,114.3064226,118.3337081,119.6022747,148.7664169,109.173885,135.0337921,138.7758176
08-04-2020,121.5799515,83.33628473,130.4853174,129.1360072,131.0391516,106.3707485,121.5957718,127.1385514,115.7582226,117.7028099,148.5973811,149.345971,100.7131657,121.7238586,132.1113223,156.0026709,120.7860204,122.4179192,137.2222546,132.125066,106.1799,109.6776724,161.5510027,119.0527154,129.7188619,121.9239291,116.1169433,124.4454059,128.4095097,153.0619454,123.149246,144.0742626,153.2360619
15-04-2020,125.0315785,82.5519418,136.389536,135.9842908,131.0130617,114.0843245,124.798753,125.7798606,119.9140168,120.8643995,154.2643012,152.9031336,106.4039768,125.4107305,135.219599,166.0743195,123.6759356,128.7338368,145.4232985,145.0590885,113.0782514,114.1505737,175.0375856,120.5715718,134.1616617,125.095518,120.6268202,132.9140885,130.4907699,161.0436218,120.5780526,149.0288953,160.204003
22-04-2020,122.2538672,79.90832439,135.036422,134.2489226,130.6986644,116.2124254,121.818329,125.6655379,115.2325143,116.7823378,149.474041,150.1311649,109.4003095,125.4843805,134.6717755,161.3014802,117.9716584,127.8570382,141.3699732,149.6804803,111.942002,113.4912993,173.6688674,120.2303197,131.0486286,123.6281712,120.4959299,126.5012218,130.0616188,148.1927537,127.8782884,150.3124518,161.7454095
29-04-2020,121.2841673,77.22173708,139.3634591,135.2928318,130.5679324,119.8313007,118.6181259,127.8410927,113.1400438,117.869254,141.8777638,152.4759632,112.977012,127.3281037,135.7799307,159.5089823,117.8302028,133.8820473,138.4325354,155.330119,112.1910571,115.3173967,166.1709238,120.5725915,129.1865092,127.2197569,120.2213553,122.6151615,130.6835684,147.6340506,124.7154485,149.1665349,165.5959874
06-05-2020,125.4639214,78.3402744,142.4156506,140.6168028,135.516128,126.3891145,125.0308657,137.842282,117.5532014,122.4319945,143.5734715,159.9918162,116.8105739,131.5413158,144.280893,161.6879339,122.8433338,134.9929319,140.5530636,161.2309316,118.8535071,117.2171301,170.525,124.252072,130.4138474,134.7847008,123.2775255,131.4332552,137.7699945,160.9406435,131.2517216,151.4514277,176.665214
13-05-2020,132.4368962,81.01079973,149.597713,150.3772471,139.5838809,134.5919307,132.2023165,144.0796876,125.5968442,129.3136633,144.6898524,167.1932731,121.6518537,139.3820497,150.6535356,172.5896976,132.6711713,146.5802109,151.9783287,174.0864308,125.7059812,124.3000572,182.2465444,128.9507058,135.929243,142.3303764,129.6552504,147.6360857,147.4168366,185.7285581,134.8931837,163.1717706,187.1790394
20-05-2020,137.7605886,84.54201885,152.0364666,157.5880086,143.2029979,141.3140172,137.9248704,150.1125239,131.4737686,136.0277548,149.659436,171.0297497,124.326926,144.7479597,156.7073246,185.0835701,137.2035934,151.2358493,160.3262795,179.9087838,129.9717444,127.3304558,192.9224109,136.7292968,140.1135622,146.6252024,133.1450269,160.454795,151.2137299,198.8870506,143.231619,168.1209267,198.5086519
27-05-2020,141.9061199,89.46474645,156.7385472,161.7116651,146.3272479,144.2284227,141.9384276,151.4100922,136.1116375,141.3890463,155.3371321,173.3516919,127.4577837,149.1591183,161.436108,191.7828714,141.4207876,158.0447993,163.8936455,187.2200111,133.1873936,130.577844,200.6994182,145.1966764,144.8079569,148.6829109,134.1642254,164.1304243,156.9161152,197.9718502,151.9677351,174.1032297,198.3066218
03-06-2020,144.8546404,95.40416086,160.72688,165.2179973,149.5201817,146.4841522,143.3593964,152.0448334,139.2091722,144.8560724,163.5338254,176.8544742,129.8161413,153.3974525,167.0071423,194.8129237,143.7590579,159.1679999,167.2214682,190.6164851,135.1290241,129.8027612,207.6580521,150.765427,149.5826525,154.0883153,134.8786897,161.3654794,157.2115698,202.6470841,154.4882707,171.7110408,206.8295203
10-06-2020,147.345231,100.1596139,164.8650111,166.3270482,152.439941,145.7158953,146.7075532,151.15654,142.1358014,148.0704886,166.2548823,179.2323614,132.7258757,158.3835055,171.8395367,198.6056405,145.5870244,161.3044622,168.3466905,194.0489468,137.002144,132.2824794,209.9120838,152.2918788,153.298097,155.0278178,142.7727832,159.7519729,159.945933,209.4761945,157.6991187,174.6260218,202.9929563
17-06-2020,149.1480904,102.5422851,167.1515716,166.5801627,152.2397533,148.4592878,148.0851486,152.8812527,144.4860031,149.9428382,166.7422412,177.7257908,133.6397457,162.5565408,173.4456677,203.1108787,148.2930305,163.3751254,168.2378623,196.5959791,138.6866789,134.713885,215.9659599,153.790985,155.3817137,155.6891876,136.7300103,163.0664882,161.663154,213.0240979,160.990948,179.5642917,208.5972129
24-06-2020,150.2913013,102.8294488,166.6461597,164.5071518,152.7667011,150.5233262,149.4652866,154.4146815,145.6538048,149.3161902,167.57419,175.4242703,130.4917477,163.3445872,176.796591,208.8008743,151.3544254,163.9774605,171.9537626,197.6578515,140.9905409,138.1776524,218.8570745,154.2902385,157.7183351,155.7259433,141.8755883,164.4162646,164.5302653,213.3074415,162.1807709,184.2286508,213.7707505
01-07-2020,150.9996427,103.5678381,164.0448286,166.0824021,153.4954998,152.9057255,149.289881,156.0473704,146.0462845,149.0806405,169.1609379,176.9713656,129.952412,161.9559979,178.7023702,213.2074619,151.9640279,165.642414,175.1320648,201.2613818,143.0058726,134.7058679,225.316594,156.7411717,159.8559832,158.9922425,137.3188164,163.6382655,164.3236732,213.3121754,158.6417105,189.3931514,217.0286062
08-07-2020,153.0346443,104.9185773,164.9126981,169.2128479,158.8930099,155.9021844,150.4886015,156.2224485,147.5831512,150.045232,168.1214889,180.0653694,131.9965616,159.1782278,182.9264372,221.2079091,152.726607,168.6124207,178.4979287,206.128741,145.2060662,136.3424896,230.4319482,158.526177,160.9589806,158.6108453,147.0061237,163.3380345,165.9986828,219.1548972,159.7465956,191.8516992,225.6180681
15-07-2020,155.1800574,106.7360515,165.8743324,173.3182546,162.9736488,158.9154212,152.8669146,163.6170363,149.5106797,153.8265475,170.2019322,184.3795959,136.1470614,160.2351259,185.5899128,226.8582586,155.1545676,170.3402303,183.4382504,208.8911022,146.6514494,137.5773624,236.7898913,160.8610069,161.8654657,159.0407722,145.2497967,168.0143296,167.5081844,222.0520384,161.1068925,164.1944252,221.7549941
22-07-2020,157.9656148,108.6586245,170.2832429,175.3893968,165.081553,164.3369929,157.8315157,168.1755493,152.7249001,156.2569565,170.4600091,186.9178921,138.9927474,163.7108214,186.9413179,234.011261,158.4400025,170.7445688,185.2826277,211.9799557,149.313476,142.9250203,241.9929646,161.3276845,163.9205619,157.8255991,148.0557959,170.9678623,172.6097875,226.7380773,165.1035426,162.6292293,224.9746487
29-07-2020,160.1641572,110.6999501,173.8252015,177.8509079,166.714744,165.9310007,160.1847631,171.6103924,155.3944177,158.7757949,173.9376989,189.5526416,141.7130758,168.9946465,186.3397988,233.6115954,160.731754,171.1626343,187.1403164,213.8076822,150.6484207,143.9972569,241.7393424,164.5927362,165.137176,162.2953487,151.6254883,169.2655759,175.6051061,230.9399695,167.1028924,164.2664451,225.8461694
05-08-2020,160.6797484,111.1228283,174.6430485,179.9679888,164.6167477,165.1006016,161.3725662,166.774621,155.941085,160.2232942,173.197667,191.0078088,142.9677582,171.8769319,186.3636034,237.4462548,160.9943437,171.3125857,183.2309068,215.5731742,151.9045377,146.5714938,243.7800431,166.0539544,162.4885817,163.2726692,152.5648361,164.4071746,177.0668336,232.793768,169.7782836,164.2664451,230.8495245
12-08-2020,160.2627125,112.4728474,173.7065829,179.5870482,165.2266928,163.1755343,159.3745307,164.0456788,154.7551046,160.8338696,174.0377092,189.8260113,143.0683904,171.4179672,185.1566225,236.4011138,161.3799003,176.5503602,180.2988457,215.7698602,152.3517707,149.1621349,239.8242016,167.2538461,162.4046515,163.6658315,151.2774118,164.5662605,173.5762554,228.5493747,170.6721523,162.242994,232.1446036
19-08-2020,157.8870817,111.8423396,167.0594002,176.7806193,164.1817711,161.4384646,154.6685491,161.4372382,151.1193622,158.7748418,175.9683383,191.6689676,142.1714709,169.6847793,182.6777158,236.4909469,160.1338848,173.6606518,183.0679471,212.0466178,152.1421685,146.8355888,236.7471843,162.8266707,161.5230594,162.0752982,146.5194159,171.8628377,173.3380744,227.6424038,166.2302169,161.3545622,228.9058164
26-08-2020,156.8857288,111.2434395,166.8562651,173.8475384,168.7894519,160.9174044,153.4673914,163.7170015,149.2773564,157.4235908,176.2205998,191.5139683,142.1050628,169.7602812,179.3637177,232.8269393,157.6070375,176.368882,182.7933333,210.1441976,153.476375,143.6584432,232.8825014,163.893284,161.3075874,158.8916236,142.3452285,177.6416674,173.0559422,226.981616,168.0040414,192.6072831,226.6549239
02-09-2020,155.6288901,109.7135524,165.5440259,173.598901,166.1071393,159.4870465,151.0959257,163.7449238,147.5500023,154.3766654,173.7063334,192.1770978,143.4885827,169.0201947,180.3569566,227.7456782,156.1090171,173.8322002,183.9843962,207.2248538,153.7704393,139.4343902,234.1017505,161.0807958,159.6114541,158.4148192,142.8244478,177.8840488,172.7642391,232.1778659,167.2030637,195.5531464,227.2313826
09-09-2020,155.7732864,108.5468148,168.8854682,174.5871112,162.9460219,159.4381843,153.8468744,164.6032151,147.7216835,154.602652,175.1519729,189.9307245,144.4628583,171.7797081,179.0808554,227.7695588,154.3518985,174.1793659,181.5819493,206.3749016,155.7337688,140.0512637,235.0404809,162.4775016,159.6176897,157.2712488,144.2783125,175.1814509,172.985955,231.9610995,173.1097972,191.8108795,230.0350264
16-09-2020,155.3012193,107.2397871,165.8338238,175.2554159,157.918753,158.299597,152.735846,161.5941182,147.2398937,153.753605,173.4927888,189.9013686,147.389642,172.0610668,177.8267892,223.8003711,156.3614161,166.8956465,182.8331136,204.3584699,153.3348378,140.1969463,234.5483821,159.2598418,161.2454773,158.3054574,147.9678569,172.5317074,171.244416,231.3750359,166.7247683,190.7846582,235.5940256
23-09-2020,154.38583,104.9435265,164.1770371,174.70157,159.9256445,158.2494529,152.8690309,161.1204124,145.5759972,154.1796986,174.6406783,189.5631743,145.3479932,173.5072307,175.9205004,225.5587319,154.649787,165.5563829,182.3807205,202.2944533,151.9820165,140.4670517,233.3973991,160.2382147,159.086411,156.8747533,148.6012219,172.3720753,174.0923292,227.8051779,170.1977813,191.7896653,237.8378697
30-09-2020,153.077214,104.075904,166.0239033,172.74601,158.2402242,155.9921334,149.9486115,160.6686928,143.2508782,151.1584977,172.2638007,189.7688554,144.9724411,171.6694008,178.2620834,231.4370804,156.7530775,163.7039466,179.2770073,202.0757846,147.5255133,141.5709999,230.2192682,158.9632245,158.1579207,157.2725332,149.2530849,167.2473226,173.0947002,225.9395356,162.4291107,195.9442219,236.3076307
07-10-2020,152.0869959,103.9016299,163.9436668,172.7057274,158.61826,155.5398928,149.2627553,159.4517127,141.4425139,150.9853515,173.3981039,188.9064349,142.6550562,166.5401552,180.419647,231.1244825,155.1151064,167.508128,178.1495675,201.1293321,147.410563,140.9981798,227.5648486,156.3836191,156.6188155,156.8195584,147.8067199,165.7793183,173.0524352,222.6138907,165.6341447,198.5600051,225.9620666
14-10-2020,151.0779026,103.7379382,161.9760852,171.762932,157.0359654,153.3475095,148.7092647,156.6841427,140.1753763,149.1499363,168.9845896,186.156579,142.8620195,165.9507472,182.7580297,227.8038126,153.5908124,164.6629961,176.1721431,201.3969475,145.5485576,140.2510319,225.7059569,156.4584212,156.7433029,157.6772345,147.7451947,164.0336031,166.7431821,223.2640939,158.0833422,198.7363538,220.4032054
21-10-2020,150.2102125,102.4587815,158.0695663,170.9769373,158.1256487,152.4834141,149.8296987,155.763135,139.3995129,149.1677718,167.4195123,184.6821376,139.7000266,163.0779926,182.657912,232.9215994,151.6403563,167.528629,176.585427,199.3970933,145.3562069,137.7654189,226.0124993,155.0296656,157.8480389,157.324614,148.5185925,162.2365086,164.229513,216.6929424,157.3477495,196.5777609,216.1887978
28-10-2020,150.4283542,101.5830119,159.9085897,169.8357498,160.1814746,151.6222961,151.1186214,153.7131973,140.2389193,148.431307,167.9881112,184.4509155,139.7743902,165.7894572,184.1324797,233.1308346,150.5123737,169.8995116,175.5032507,198.8933871,144.8522406,136.5442988,227.2553676,157.1278235,160.2682737,157.988784,149.855791,163.0472767,163.9103574,220.3354164,153.7668303,197.198583,216.4733284
04-11-2020,151.7329101,101.4812743,162.3053034,171.1242009,161.6417091,151.4693503,152.3466435,156.9290414,142.5917734,150.1633374,172.8755376,189.3921861,138.9843682,166.5837686,183.2423586,233.2996984,153.0912089,171.4489754,175.8961495,199.3657173,144.1894358,138.1711912,230.2172038,159.2206583,163.0364759,158.7966147,149.6653674,164.6459845,169.8610581,219.7090674,155.0774452,195.3768084,218.4177589
12-11-2020,154.3166771,103.045259,166.2793544,173.3564739,165.4942939,153.3016942,156.0815868,157.2005618,146.5443791,153.8656931,175.3773961,192.0641383,140.9459137,171.3858742,184.5154037,223.1454441,155.2102163,175.3127879,179.0030753,203.045541,142.5958755,138.058004,234.8751555,162.7289723,162.4375479,160.0269707,149.5126144,166.0258775,172.2549334,229.3653519,162.8660127,197.484722,225.3823442
18-11-2020,156.4679634,106.5548169,169.3510156,175.9590027,166.4014634,156.207389,158.2948165,161.0040023,149.6363845,156.2312039,177.847969,194.415565,143.3164055,175.4337753,186.1130111,227.383104,156.2738677,172.631218,182.0663024,206.3995899,143.1810859,138.0374699,238.875021,164.8181035,161.1693556,161.1190387,150.7444507,166.9209905,174.4071792,232.5937433,166.3838812,196.6592005,227.2988174
25-11-2020,158.6626404,109.5985469,172.5623878,176.177576,169.9479485,159.5025206,162.3670194,162.8789982,152.7192294,158.6268594,179.8696525,194.8620278,145.7369253,177.1753722,187.3143915,235.6360979,158.7401074,178.4003055,178.5844087,208.3916213,146.2703715,140.1994674,241.3007278,164.9264126,160.0897001,161.9904012,153.4463573,168.3966905,176.4598793,234.7918759,171.2724066,201.1631277,227.9747594
02-12-2020,159.7585404,113.3738558,170.9938882,176.7815816,166.8972392,161.6816743,161.917414,165.0451965,154.7956202,158.8867618,181.5550929,195.8719831,147.4256629,178.1784024,187.7595896,237.7189628,159.0794671,170.4584651,178.4897757,208.4551509,150.5216271,142.8371433,243.654044,165.1833571,160.4841632,162.4250116,156.0024698,170.7129704,178.5608295,234.1523533,170.8268489,202.0187739,224.2090534
09-12-2020,160.5920169,115.7683038,171.8872868,176.617961,169.8907825,162.4720928,167.085335,166.2807406,156.0141358,158.6450139,182.3935241,194.1463369,146.9697816,178.3183034,188.9434072,238.828194,159.9308302,175.8154582,177.7003827,208.6403446,148.5464609,140.6648006,243.7964697,165.284431,160.8879416,163.1305687,156.054599,175.3679217,180.3309944,231.2215999,171.8356647,201.8930832,226.8545414
16-12-2020,161.2191984,118.1870901,171.7406464,177.0449489,169.3988939,162.494806,165.4169418,166.8633599,157.0797506,159.0463413,186.4628441,193.3275672,147.6385283,178.801446,191.1136624,237.7355515,158.9097024,175.6609851,186.4973258,209.6266854,146.9774332,141.1488002,244.2615854,166.5454066,161.3699568,162.6908985,155.4770657,175.2630112,181.2926001,233.0917202,170.4281456,200.2384181,227.1703582
23-12-2020,161.384512,118.3139679,172.8245722,176.2001886,171.7333252,161.84009,168.3197594,166.4342405,157.3542264,158.359026,188.6895623,193.2987287,148.0682884,178.1505804,192.3215839,239.3317824,158.2509535,183.0614199,189.8401626,210.9408542,143.7637817,140.959284,243.8578816,169.048292,158.9574078,163.5623971,155.0294654,175.7229418,181.0210805,233.9066605,167.7187244,196.851124,229.091059
04-01-2021,161.0996494,118.0805031,171.9507429,175.9629936,168.6608672,161.7582839,165.6899101,166.1274231,157.6662255,158.2465664,188.0662553,194.602271,145.8063546,176.9929019,190.4742382,239.9433277,160.2849018,184.1672417,188.3482863,210.223978,145.0765526,146.2612124,243.4535881,168.3097479,157.4895154,161.8000507,154.2789683,170.4123551,180.6221509,234.0229517,171.5173891,197.8227945,223.8999128
08-01-2021,160.9003461,119.1460678,170.4556415,175.7403646,168.0833314,161.2294512,167.4425704,166.5648084,157.8279882,158.2293995,182.6998096,198.3003771,145.3687562,177.2000131,187.0834008,239.8176698,160.1982662,191.3629382,186.1593691,208.9901652,145.3181152,144.2310865,242.8140296,166.8568742,159.4507085,161.4243508,154.2936202,170.6292312,178.9040943,233.1867924,160.4594669,198.64845,222.9597776
15-01-2021,161.2862761,119.9289099,170.9044071,177.2487757,170.1465981,161.0893317,167.7560826,167.9607828,158.5912409,159.2660203,182.1709223,202.0447484,145.3073258,176.8734712,187.493689,239.9192653,161.5128002,190.8571607,182.1198462,207.0169981,145.3398965,145.7393772,244.3316973,164.3065568,162.3830946,160.9971812,154.6775602,170.3221496,179.2947966,230.3747204,164.283784,200.6242639,222.4009326
22-01-2021,162.3958587,122.119008,170.9496516,178.2975489,174.9455089,161.3762946,169.8694126,167.5459638,160.0595285,160.2679907,185.7163419,204.2969054,148.6650877,177.33418,187.0281771,240.2566886,161.3424554,189.8704403,181.2386168,209.1159195,146.4141192,145.4681483,246.8390867,164.0451298,164.6293165,162.1882553,156.0931683,172.032965,180.9684,231.4223632,162.0455981,199.8516939,224.5419908
29-01-2021,163.3435972,123.1243816,170.6455266,180.681133,176.5886305,160.7961891,169.539601,167.1906043,161.5411142,161.2379146,186.1456031,205.7656924,149.5915719,177.901347,191.4298146,240.8118815,162.1318488,180.118203,180.2281471,210.1531777,145.8899128,145.7435597,248.7701486,167.0413699,164.5036746,162.8485463,155.5216422,173.178076,184.7016759,231.7793157,169.7706389,199.5115399,225.4713099
05-02-2021,163.6342485,126.4944715,168.7595333,180.5462218,175.4255563,161.5326172,169.2609815,166.0338824,162.0743061,161.841874,185.0057808,201.7573184,148.9325501,179.0273271,190.9190472,237.3585062,160.4500173,180.5123835,181.5473561,211.799948,144.890437,143.7487747,246.2669854,168.2377951,167.9021611,160.3329566,153.9234988,173.5569919,184.9554098,234.6544831,171.1484706,201.4230129,221.4636452
12-02-2021,160.6269177,125.7021611,167.232472,176.6251766,169.4060386,158.2966981,161.0135668,165.4093638,158.78534,159.0078278,181.0490488,199.7732112,145.1546122,175.5110439,188.9721057,233.7319684,156.9761078,173.4539805,180.4531292,206.9377507,139.8489299,139.9883047,240.2266475,165.8445523,166.888525,158.5278073,151.0793398,167.8336546,183.0602976,228.9644329,169.169671,198.4355019,214.1542011
19-02-2021,156.9261449,124.2828909,165.6506994,171.9374112,168.1667263,156.505526,158.2793096,162.3603935,154.3479583,154.8164969,177.8111982,194.1076806,141.4366866,171.2620543,181.5351851,228.4160865,153.170285,166.4965894,176.9745085,201.5573862,134.4883807,136.4598506,230.4646722,159.5332042,162.4517155,157.266387,147.614263,162.6084014,178.7195565,222.6045793,170.3235417,195.0641079,211.9517082
26-02-2021,154.3621709,122.9272286,164.3926555,169.5904252,166.0068198,154.8568938,155.6520907,160.4812158,151.3287407,152.6397306,177.1297415,193.2346271,139.3730147,168.4135347,177.4526625,228.2205674,152.5246627,159.6730625,169.8721306,197.6600694,134.2788738,133.8694091,226.8459072,155.0480201,155.9654953,157.5282548,145.9081467,160.1441788,176.5815231,216.6277719,163.8035154,192.8834747,212.0379216
05-03-2021,154.5981175,125.2410085,164.3192887,170.7437914,165.5216278,155.7955749,157.2268373,158.4878622,151.439267,154.249666,176.6761378,193.3861613,137.5746994,169.2680253,175.5473554,227.7678011,152.089436,159.0146656,168.074001,197.731867,135.450749,134.4013708,227.0201329,156.031816,153.7938183,159.8752522,147.1820274,164.1594944,176.2938843,219.5382695,172.7316304,193.3956536,214.1258724
12-03-2021,154.7787565,124.8402953,164.3431357,171.8610122,162.6085926,153.4847932,157.7641336,156.5193295,151.7891364,155.5014974,179.2790188,192.1228731,136.7070995,169.9451516,175.1019313,227.600032,152.9218299,157.9660951,165.6953238,197.814687,137.6749717,138.7071892,230.3314126,157.8138591,154.8775799,160.2863598,147.1940595,163.7983642,176.6138846,217.5675759,170.8753511,192.9931462,213.9035824
19-03-2021,154.9976276,125.3152273,164.5089513,172.688629,165.8211257,151.7962853,158.3970085,156.4473986,152.0393789,155.0533465,177.9579129,191.7589484,137.0282076,169.9082588,174.2913324,226.638594,151.4344702,158.0201119,163.5285103,197.1203577,139.5559662,138.5771947,230.4818254,158.7497584,156.5455651,161.9436406,146.0198903,165.3018822,178.3249662,217.3843249,171.5154722,191.1473615,218.1219762
26-03-2021,155.5482896,125.3869771,163.651434,173.5079717,168.3633181,150.6365647,160.967187,159.3737614,152.4959538,156.1740385,177.5408756,191.9568529,139.9008433,170.3302935,175.6973156,225.761493,151.2748261,158.9738016,163.1697173,198.0321569,140.5999307,139.7042873,230.6928143,160.118764,156.9358962,161.8441008,149.4077868,162.4867806,178.37268,215.8842434,161.3256827,189.9185328,223.3359961
